#Sensor,HR,PULSE,RESP,SpO2,HR_L,PULSE_L,RESP_L,Spo2_L
41,83,79,14,100,0,0,0,0
41,80,79,14,100,0,0,0,0
41,80,80,14,100,0,0,0,0
41,80,80,14,100,0,0,0,0
41,82,80,14,100,0,0,0,0
41,83,80,14,100,0,0,0,0
41,83,80,14,100,0,0,0,0
41,83,80,14,100,0,0,0,0
41,83,80,14,100,0,0,0,0
41,83,80,14,100,0,0,0,0
41,83,80,14,100,0,0,0,0
41,83,80,14,100,0,0,0,0
41,83,80,14,100,0,0,0,0
41,80,80,14,100,0,0,0,0
41,80,80,14,100,0,0,0,0
41,80,80,14,100,0,0,0,0
41,79,80,14,100,0,0,0,0
41,79,80,14,100,0,0,0,0
41,79,80,14,100,0,0,0,0
41,79,80,14,100,0,0,0,0
41,79,80,14,100,0,0,0,0
41,79,80,14,100,0,0,0,0
41,79,80,14,100,0,0,0,0
41,79,80,14,100,0,0,0,0
41,79,79,14,100,0,0,0,0
41,80,79,14,100,0,0,0,0
41,83,79,14,100,0,0,0,0
41,83,79,14,100,0,0,0,0
41,83,79,14,100,0,0,0,0
41,83,79,14,100,0,0,0,0
41,86,79,13,100,0,0,1,0
41,87,79,13,100,0,0,1,0
41,87,79,13,100,0,0,1,0
41,87,79,13,100,0,0,1,0
41,86,79,13,100,0,0,1,0
41,84,79,13,100,0,0,1,0
41,83,78,13,100,0,0,1,0
41,83,78,13,100,0,0,1,0
41,83,77,13,100,0,0,1,0
41,80,76,13,100,0,0,1,0
41,80,75,13,100,0,0,1,0
41,83,75,13,100,0,0,1,0
41,83,75,13,100,0,0,1,0
41,83,76,13,100,0,0,1,0
41,80,77,13,100,0,0,1,0
41,80,78,13,100,0,0,1,0
41,80,79,13,100,0,0,1,0
41,80,79,13,100,0,0,1,0
41,81,79,13,100,0,0,1,0
41,79,79,13,100,0,0,1,0
41,84,79,13,100,0,0,1,0
41,84,80,13,100,0,0,1,0
41,94,80,13,100,0,0,1,0
41,95,81,13,100,0,0,1,0
41,94,82,13,100,0,0,1,0
41,97,82,13,100,0,0,1,0
41,97,83,13,100,0,0,1,0
41,97,83,13,100,0,0,1,0
41,88,83,13,100,0,0,1,0
41,88,83,13,100,0,0,1,0
41,85,82,13,100,0,0,1,0
41,80,81,13,100,0,0,1,0
41,80,81,15,100,0,0,0,0
41,82,82,15,100,0,0,0,0
41,80,83,15,100,0,0,0,0
41,80,83,15,100,0,0,0,0
41,85,83,15,100,0,0,0,0
41,82,83,15,100,0,0,0,0
41,83,83,15,100,0,0,0,0
41,79,85,15,100,0,0,0,0
41,81,86,15,100,0,0,0,0
41,82,87,15,100,0,0,0,0
41,83,88,15,100,0,0,0,0
41,72,89,15,100,0,0,0,0
41,72,88,15,100,0,0,0,0
41,69,87,15,100,0,0,0,0
41,69,87,15,100,0,0,0,0
41,68,87,15,100,0,0,0,0
41,69,86,15,100,0,0,0,0
41,67,85,15,100,0,0,0,0
41,70,83,14,100,0,0,0,0
41,70,81,14,100,0,0,0,0
41,71,80,14,100,0,0,0,0
41,79,78,14,100,0,0,0,0
41,79,76,15,100,0,0,0,0
41,82,75,15,100,0,0,0,0
41,79,73,15,100,0,0,0,0
41,83,73,15,100,0,0,0,0
41,79,74,15,100,0,0,0,0
41,85,74,14,100,0,0,0,0
41,84,75,14,100,0,0,0,0
41,80,75,14,100,0,0,0,0
41,82,76,14,100,0,0,0,0
41,82,77,14,100,0,0,0,0
41,86,78,14,100,0,0,0,0
41,86,79,14,100,0,0,0,0
41,90,79,14,100,0,0,0,0
41,91,80,14,100,0,0,0,0
41,92,80,14,100,0,0,0,0
41,90,80,14,100,0,0,0,0
41,95,81,14,100,0,0,0,0
41,95,81,14,100,0,0,0,0
41,93,81,14,100,0,0,0,0
41,91,82,14,100,0,0,0,0
41,88,83,14,100,0,0,0,0
41,89,84,14,100,0,0,0,0
41,88,85,14,100,0,0,0,0
41,86,86,14,100,0,0,0,0
41,87,88,14,100,0,0,0,0
41,88,88,14,100,0,0,0,0
41,84,88,14,100,0,0,0,0
41,85,87,14,100,0,0,0,0
41,87,86,15,100,0,0,0,0
41,87,85,15,100,0,0,0,0
41,88,84,15,100,0,0,0,0
41,89,83,15,100,0,0,0,0
41,90,83,15,100,0,0,0,0
41,92,83,15,100,0,0,0,0
41,92,84,15,100,0,0,0,0
41,92,84,15,100,0,0,0,0
41,91,84,15,100,0,0,0,0
41,85,85,15,100,0,0,0,0
41,85,86,15,100,0,0,0,0
41,85,87,15,100,0,0,0,0
41,87,87,15,100,0,0,0,0
41,84,88,16,100,0,0,0,0
41,86,87,16,100,0,0,0,0
41,85,88,16,100,0,0,0,0
41,86,88,16,100,0,0,0,0
41,86,88,15,100,0,0,0,0
41,85,88,15,100,0,0,0,0
41,81,89,15,100,0,0,0,0
41,79,89,15,100,0,0,0,0
41,82,89,15,100,0,0,0,0
41,81,89,15,100,0,0,0,0
41,80,87,15,100,0,0,0,0
41,79,85,15,100,0,0,0,0
41,78,81,15,100,0,0,0,0
41,79,77,14,100,0,0,0,0
41,84,73,14,100,0,0,0,0
41,82,69,14,100,0,0,0,0
41,83,68,14,100,0,0,0,0
41,80,68,14,100,0,0,0,0
41,80,69,14,100,0,0,0,0
41,80,72,14,100,0,0,0,0
41,80,74,14,100,0,0,0,0
41,80,77,14,100,0,0,0,0
41,80,80,14,100,0,0,0,0
41,79,80,13,100,0,0,1,0
41,80,80,13,100,0,0,1,0
41,82,80,13,100,0,0,1,0
41,83,80,13,100,0,0,1,0
41,83,80,13,100,0,0,1,0
41,83,80,13,100,0,0,1,0
41,83,80,13,100,0,0,1,0
41,83,80,13,100,0,0,1,0
41,83,80,13,100,0,0,1,0
41,83,80,13,100,0,0,1,0
41,83,80,13,100,0,0,1,0
41,80,80,13,100,0,0,1,0
41,79,80,13,100,0,0,1,0
41,79,80,13,100,0,0,1,0
41,79,80,13,100,0,0,1,0
41,79,80,13,100,0,0,1,0
41,79,80,13,100,0,0,1,0
41,79,80,12,100,0,0,1,0
41,79,79,12,100,0,0,1,0
41,79,79,12,100,0,0,1,0
41,79,79,12,100,0,0,1,0
41,79,79,12,100,0,0,1,0
41,79,79,12,100,0,0,1,0
41,82,79,12,100,0,0,1,0
41,82,79,12,100,0,0,1,0
41,82,79,12,100,0,0,1,0
41,83,79,12,100,0,0,1,0
41,83,79,12,100,0,0,1,0
41,83,79,12,100,0,0,1,0
41,83,79,12,100,0,0,1,0
41,83,80,12,100,0,0,1,0
41,82,80,12,100,0,0,1,0
41,79,80,12,100,0,0,1,0
41,79,80,13,100,0,0,1,0
41,79,80,13,100,0,0,1,0
41,79,80,13,100,0,0,1,0
41,79,79,13,100,0,0,1,0
41,79,79,13,100,0,0,1,0
41,79,79,13,100,0,0,1,0
41,79,79,13,100,0,0,1,0
41,79,79,13,100,0,0,1,0
41,81,79,13,100,0,0,1,0
41,82,79,13,100,0,0,1,0
41,82,79,13,100,0,0,1,0
41,82,79,14,100,0,0,0,0
41,82,79,14,100,0,0,0,0
41,82,79,14,100,0,0,0,0
41,82,79,14,100,0,0,0,0
41,82,79,15,100,0,0,0,0
41,82,79,15,100,0,0,0,0
41,79,79,15,100,0,0,0,0
41,79,79,15,100,0,0,0,0
41,79,79,15,100,0,0,0,0
41,79,79,15,100,0,0,0,0
41,78,78,15,100,0,0,0,0
41,79,79,15,100,0,0,0,0
41,79,79,15,100,0,0,0,0
41,79,79,15,100,0,0,0,0
41,78,79,14,100,0,0,0,0
41,78,79,14,100,0,0,0,0
41,78,79,14,100,0,0,0,0
41,78,79,14,100,0,0,0,0
41,78,79,15,100,0,0,0,0
41,78,79,15,100,0,0,0,0
41,79,79,15,100,0,0,0,0
41,78,79,15,100,0,0,0,0
41,79,79,15,100,0,0,0,0
41,79,79,15,100,0,0,0,0
41,79,79,15,100,0,0,0,0
41,79,79,15,100,0,0,0,0
41,79,79,15,100,0,0,0,0
41,79,79,15,100,0,0,0,0
41,79,79,15,100,0,0,0,0
41,79,79,15,100,0,0,0,0
41,79,79,15,100,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,18,95,0,0,0,0
42,84,82,18,95,0,0,0,0
42,84,82,18,95,0,0,0,0
42,84,82,18,95,0,0,0,0
42,84,82,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,85,84,17,95,0,0,0,0
42,85,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,83,84,17,95,0,0,0,0
42,83,84,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,85,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,85,84,17,95,0,0,0,0
42,85,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,83,18,95,0,0,0,0
42,84,83,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,85,84,18,95,0,0,0,0
42,85,84,18,95,0,0,0,0
42,85,84,18,95,0,0,0,0
42,85,84,18,95,0,0,0,0
42,85,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,82,17,96,0,0,0,0
42,83,82,17,96,0,0,0,0
42,82,82,17,96,0,0,0,0
42,83,82,16,96,0,0,0,0
42,83,82,16,96,0,0,0,0
42,83,82,16,95,0,0,0,0
42,83,82,16,95,0,0,0,0
42,83,82,16,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,82,82,17,95,0,0,0,0
42,82,82,17,95,0,0,0,0
42,82,82,17,95,0,0,0,0
42,82,82,17,95,0,0,0,0
42,82,82,17,95,0,0,0,0
42,82,82,17,95,0,0,0,0
42,82,82,17,95,0,0,0,0
42,82,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,84,82,17,95,0,0,0,0
42,84,82,17,95,0,0,0,0
42,84,82,17,95,0,0,0,0
42,84,82,17,95,0,0,0,0
42,84,82,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,83,84,17,95,0,0,0,0
42,83,84,17,95,0,0,0,0
42,83,84,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,83,84,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,83,84,17,95,0,0,0,0
42,83,84,17,95,0,0,0,0
42,83,84,17,95,0,0,0,0
42,83,84,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,82,82,17,95,0,0,0,0
42,82,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,84,82,17,95,0,0,0,0
42,84,82,17,95,0,0,0,0
42,84,82,17,95,0,0,0,0
42,84,82,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,85,84,17,95,0,0,0,0
42,85,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,83,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,83,84,17,95,0,0,0,0
42,83,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,83,83,18,95,0,0,0,0
42,83,83,18,95,0,0,0,0
42,84,83,18,95,0,0,0,0
42,83,83,18,95,0,0,0,0
42,84,83,18,95,0,0,0,0
42,84,83,18,95,0,0,0,0
42,84,83,18,95,0,0,0,0
42,84,83,18,95,0,0,0,0
42,84,83,18,95,0,0,0,0
42,84,83,18,95,0,0,0,0
42,84,83,18,95,0,0,0,0
42,84,83,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,83,84,18,95,0,0,0,0
42,83,84,18,95,0,0,0,0
42,83,84,17,95,0,0,0,0
42,83,84,17,95,0,0,0,0
42,82,83,17,95,0,0,0,0
42,82,83,17,95,0,0,0,0
42,82,83,17,95,0,0,0,0
42,82,83,17,95,0,0,0,0
42,82,83,17,95,0,0,0,0
42,82,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,83,82,17,95,0,0,0,0
42,84,82,17,95,0,0,0,0
42,84,82,17,95,0,0,0,0
42,84,82,17,95,0,0,0,0
42,84,82,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,83,84,17,95,0,0,0,0
42,83,84,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,83,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,83,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,18,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
42,84,84,17,95,0,0,0,0
43,86,88,18,97,0,0,0,0
43,85,88,18,97,0,0,0,0
43,86,88,18,97,0,0,0,0
43,85,88,17,96,0,0,0,0
43,85,87,17,96,0,0,0,0
43,86,87,17,96,0,0,0,0
43,86,87,18,96,0,0,0,0
43,86,87,18,96,0,0,0,0
43,87,86,18,96,0,0,0,0
43,88,86,18,96,0,0,0,0
43,88,86,17,96,0,0,0,0
43,89,86,17,97,0,0,0,0
43,89,87,17,97,0,0,0,0
43,89,87,17,97,0,0,0,0
43,90,87,17,97,0,0,0,0
43,90,87,17,97,0,0,0,0
43,91,88,17,97,0,0,0,0
43,91,88,17,97,0,0,0,0
43,91,88,17,97,0,0,0,0
43,91,88,17,97,0,0,0,0
43,90,89,17,97,0,0,0,0
43,91,89,17,97,0,0,0,0
43,90,89,17,97,0,0,0,0
43,90,90,17,97,0,0,0,0
43,90,90,17,97,0,0,0,0
43,90,90,17,97,0,0,0,0
43,90,90,17,97,0,0,0,0
43,90,90,17,97,0,0,0,0
43,90,90,17,97,0,0,0,0
43,89,89,16,97,0,0,0,0
43,89,89,16,97,0,0,0,0
43,89,89,16,97,0,0,0,0
43,89,89,16,97,0,0,0,0
43,89,89,16,97,0,0,0,0
43,89,88,16,97,0,0,0,0
43,89,88,16,97,0,0,0,0
43,89,88,16,97,0,0,0,0
43,89,88,16,97,0,0,0,0
43,90,88,16,97,0,0,0,0
43,90,88,16,97,0,0,0,0
43,90,88,16,97,0,0,0,0
43,90,88,16,97,0,0,0,0
43,91,88,16,97,0,0,0,0
43,91,88,17,97,0,0,0,0
43,89,89,17,97,0,0,0,0
43,89,89,17,97,0,0,0,0
43,88,89,17,97,0,0,0,0
43,88,90,17,97,0,0,0,0
43,88,90,17,97,0,0,0,0
43,88,90,17,96,0,0,0,0
43,87,90,17,96,0,0,0,0
43,87,89,17,96,0,0,0,0
43,88,89,17,96,0,0,0,0
43,88,89,17,96,0,0,0,0
43,89,88,17,97,0,0,0,0
43,90,88,17,97,0,0,0,0
43,90,88,18,97,0,0,0,0
43,90,88,18,97,0,0,0,0
43,90,88,18,97,0,0,0,0
43,90,88,18,97,0,0,0,0
43,90,88,18,97,0,0,0,0
43,89,88,18,97,0,0,0,0
43,89,88,18,97,0,0,0,0
43,89,89,18,97,0,0,0,0
43,88,89,18,97,0,0,0,0
43,89,89,18,97,0,0,0,0
43,89,89,18,97,0,0,0,0
43,88,89,18,97,0,0,0,0
43,88,89,18,97,0,0,0,0
43,87,89,16,97,0,0,0,0
43,87,89,16,97,0,0,0,0
